product_id,product_name,category,region,priority,price,user_id
1821,Table,Furniture,West,Medium,29422,2457
1822,Dumbbell,Sports,Central,Medium,2247,4805
1823,Bat,Sports,North,Medium,1823,2599
1824,Glue,Stationery,South,Medium,73,5482
1825,Jeans,Clothing,West,Low,3517,7461
1826,Lamp,Furniture,South,High,48750,7118
1827,Monitor,Electronics,West,Medium,30919,6631
1828,Phone,Electronics,South,High,4398,6587
1829,Folder,Stationery,South,High,306,4763
1830,Shoes,Clothing,South,Low,5290,4993
1831,Cabinet,Furniture,South,Medium,25829,9669
1832,Helmet,Sports,North,Medium,4978,1137
1833,Laptop,Electronics,South,High,77836,9189
1834,Racket,Sports,North,Low,1367,2307
1835,Stapler,Stationery,Central,Medium,103,9849
1836,Skipping Rope,Sports,Central,Low,7933,8626
1837,Ball,Sports,East,Medium,7670,5189
1838,Ruler,Stationery,South,Low,17,
1839,Scarf,Clothing,South,Low,2001,5037
1840,Jacket,Clothing,West,Low,207,3443
1841,Stapler,Stationery,West,Low,326,6411
1842,Cabinet,Furniture,West,Low,8131,3745
1843,Eraser,Stationery,Central,Low,181,9281
1844,Chair,Furniture,North,Medium,26317,3116
1845,Skipping Rope,Sports,North,Low,306,7741
1846,Table,Furniture,East,Medium,14100,3681
1847,Shoes,Clothing,Central,Low,1065,2275
1848,Monitor,Electronics,West,Low,64687,6331
1849,Laptop,Electronics,North,Low,37827,7417
1850,Bookshelf,Furniture,North,Medium,49443,5336
1851,Football,Sports,East,High,159,2817
1852,Skipping Rope,Sports,Central,Low,6722,3062
1853,Racket,Sports,North,Medium,652,6112
1854,Bat,Sports,North,Low,542,7332
1855,Headphones,Electronics,West,Low,50033,3138
1856,Headphones,Electronics,South,Low,60268,2977
1857,Socks,Clothing,South,Medium,3731,1379
1858,Yoga Mat,Sports,North,Low,779,5506
1859,T-Shirt,Clothing,South,High,1440,9380
1860,Charger,Electronics,Central,Low,28017,8250
1861,Lamp,Furniture,West,Low,39299,4973
1862,Cabinet,Furniture,Central,High,21158,6351
1863,Laptop,Electronics,Central,Medium,69153,5250
1864,Notebook,Stationery,East,Low,132,3981
1865,Sweater,Clothing,South,Medium,2953,5502
1866,Cabinet,Furniture,North,Low,18376,6389
1867,Bat,Sports,South,High,4746,1987
1868,Skipping Rope,Sports,West,Medium,605,1080
1869,Stapler,Stationery,North,High,222,
1870,Lamp,Furniture,North,High,10316,5382
1871,Lamp,Furniture,East,Low,44807,9110
1872,Dumbbell,Sports,South,High,8876,9701
1873,Racket,Sports,East,Low,4343,1646
1874,Ruler,Stationery,East,High,27,6585
1875,Eraser,Stationery,North,Low,211,8060
1876,Stool,Furniture,North,Medium,3583,
1877,Racket,Sports,East,High,804,
1878,Cabinet,Furniture,West,Low,14199,3114
1879,Racket,Sports,Central,Medium,7550,
1880,Racket,Sports,South,High,8028,6447
1881,Tablet,Electronics,South,Low,19143,7915
1882,Ball,Sports,South,Medium,3623,2508
1883,Stool,Furniture,North,Medium,38609,5266
1884,Marker,Stationery,West,Low,360,
1885,Frisbee,Sports,West,High,1878,2925
1886,Phone,Electronics,East,High,79239,3645
1887,Marker,Stationery,Central,Low,66,5788
1888,Yoga Mat,Sports,East,Low,4733,1160
1889,Stool,Furniture,North,Low,14883,9142
1890,Charger,Electronics,East,High,10823,
1891,Headphones,Electronics,East,Medium,11535,9694
1892,Tablet,Electronics,North,Low,16259,5031
1893,Monitor,Electronics,South,Medium,44246,9015
1894,Ruler,Stationery,West,Low,69,3965
1895,Wardrobe,Furniture,Central,Medium,38887,1732
1896,Ruler,Stationery,East,Low,257,9678
1897,Highlighter,Stationery,Central,Medium,273,9235
1898,Eraser,Stationery,South,Low,490,2568
1899,Belt,Clothing,East,Medium,3920,3839
1900,Chair,Furniture,West,Medium,11206,1476
1901,Sweater,Clothing,Central,High,3681,5936
1902,T-Shirt,Clothing,East,High,1834,6720
1903,Lamp,Furniture,North,Low,12611,1006
1904,Racket,Sports,South,Medium,5531,3794
1905,T-Shirt,Clothing,South,High,349,3670
1906,Cap,Clothing,South,High,2424,3002
1907,Socks,Clothing,North,Low,4909,3991
1908,Tablet,Electronics,East,Low,28031,5471
1909,Table,Furniture,Central,Low,41188,4701
1910,Jacket,Clothing,South,Medium,3474,7035
1911,Wardrobe,Furniture,North,High,3456,9409
1912,Headphones,Electronics,North,High,71027,8065
1913,Stapler,Stationery,West,High,295,1040
1914,Charger,Electronics,North,Low,31884,1510
1915,Sweater,Clothing,West,Low,1469,
1916,Belt,Clothing,West,Medium,1303,9561
1917,Keyboard,Electronics,South,Medium,5969,5880
1918,Socks,Clothing,North,Low,3588,4318
1919,Sofa,Furniture,South,Low,21335,7275
1920,T-Shirt,Clothing,East,Low,1174,
1921,Scarf,Clothing,West,Low,373,6965
1922,Folder,Stationery,South,Low,359,8667
1923,Bench,Furniture,Central,Low,44217,9418
1924,Mouse,Electronics,East,High,46283,5455
1925,Scarf,Clothing,North,Medium,906,1260
1926,Bat,Sports,Central,Low,7534,3241
1927,Dumbbell,Sports,Central,Low,5735,7345
1928,Phone,Electronics,South,High,70696,5871
1929,Sofa,Furniture,West,Medium,17776,9750
1930,Bookshelf,Furniture,South,Medium,36266,4330
1931,Wardrobe,Furniture,South,Medium,17199,7840
1932,Headphones,Electronics,West,Medium,32633,8057
1933,Shoes,Clothing,South,Low,2837,1079
1934,Lamp,Furniture,North,Low,14566,6016
1935,Belt,Clothing,West,Medium,4495,
1936,Sofa,Furniture,South,Medium,28572,2682
1937,Racket,Sports,South,Low,8031,9145
1938,Net,Sports,West,Low,4576,
1939,Glue,Stationery,East,Low,111,5106
1940,Shoes,Clothing,North,High,2232,3795
1941,Desk,Furniture,Central,Medium,32023,2456
1942,Cap,Clothing,South,Medium,3366,
1943,Football,Sports,Central,High,4038,7647
1944,Stapler,Stationery,Central,Low,389,6773
1945,Scarf,Clothing,South,High,4653,4805
1946,Football,Sports,South,Medium,3364,4575
1947,Bench,Furniture,East,Medium,21293,7257
1948,Scarf,Clothing,Central,Medium,5998,5112
1949,Ruler,Stationery,South,Low,202,5498
1950,Bat,Sports,East,Low,2470,5254
1951,Marker,Stationery,North,Low,216,8050
1952,Cap,Clothing,East,Low,5774,9996
1953,Lamp,Furniture,East,High,2016,3522
1954,Folder,Stationery,North,Low,17,9005
1955,Frisbee,Sports,South,High,2503,1596
1956,Football,Sports,South,Medium,6350,5900
1957,Tablet,Electronics,North,Low,39735,4638
1958,Laptop,Electronics,North,Low,56512,5567
1959,Scissors,Stationery,West,Medium,299,9711
1960,Bench,Furniture,East,Low,9206,2924
1961,Dumbbell,Sports,South,High,4975,
1962,Chair,Furniture,Central,Low,5793,5995
1963,Tablet,Electronics,East,Low,59758,8993
1964,Dumbbell,Sports,South,Low,927,1496
1965,Football,Sports,North,High,3339,3524
1966,Chair,Furniture,South,High,37873,9982
1967,Camera,Electronics,South,Low,11567,3410
1968,Jeans,Clothing,Central,Low,5595,8144
1969,Racket,Sports,East,Low,8086,5842
1970,Bat,Sports,East,Low,1330,3169
1971,Table,Furniture,West,High,44061,4302
1972,Pen,Stationery,North,Low,113,
1973,Highlighter,Stationery,South,Medium,65,4352
1974,Ruler,Stationery,North,High,23,4312
1975,Lamp,Furniture,South,Low,32285,4230
1976,Marker,Stationery,South,Medium,449,3403
1977,Ball,Sports,North,High,1976,6930
1978,Scissors,Stationery,West,Medium,490,3385
1979,Net,Sports,West,High,4491,7337
1980,Folder,Stationery,North,Low,220,4974
1981,Frisbee,Sports,West,Low,3197,5815
1982,T-Shirt,Clothing,West,Medium,3512,8463
1983,Marker,Stationery,Central,High,79,1198
1984,Skipping Rope,Sports,West,High,3612,9189
1985,Cap,Clothing,North,Low,2855,2699
1986,Bench,Furniture,South,Low,36348,2289
1987,Mouse,Electronics,East,Medium,53770,4908
1988,Bench,Furniture,West,Medium,33404,1799
1989,Table,Furniture,Central,High,38154,9126
1990,Laptop,Electronics,North,Low,77928,7992
1991,Ball,Sports,Central,Medium,4767,8589
1992,Headphones,Electronics,Central,Medium,52202,6080
1993,Bat,Sports,Central,Low,7742,5035
1994,Highlighter,Stationery,West,Medium,135,9148
1995,Scissors,Stationery,East,Low,260,5922
1996,Belt,Clothing,Central,Low,5512,6958
1997,Socks,Clothing,North,Low,1016,3057
1998,Racket,Sports,East,Medium,195,3519
1999,Socks,Clothing,East,Low,1848,7398
2000,Stapler,Stationery,North,Low,277,6151
2001,Marker,Stationery,East,Low,196,7487
2002,Shoes,Clothing,East,Medium,2525,1632
2003,Socks,Clothing,East,Low,5078,8625
2004,Shoes,Clothing,South,High,1705,3828
2005,Ruler,Stationery,West,Medium,370,2041
2006,Ruler,Stationery,North,Low,492,5356
2007,Bookshelf,Furniture,Central,Medium,34876,3809
2008,Stool,Furniture,North,Low,26195,1205
2009,Jeans,Clothing,Central,High,1314,9632
2010,Bookshelf,Furniture,West,Medium,3755,6637
2011,Phone,Electronics,South,Low,47244,2027
2012,Speaker,Electronics,West,Medium,74203,9600
2013,Stapler,Stationery,West,Low,221,9110
2014,Cap,Clothing,North,High,677,4419
2015,Net,Sports,West,Medium,1985,7862
2016,Socks,Clothing,West,Low,5160,6865
2017,Jacket,Clothing,North,Low,5420,8050
2018,Camera,Electronics,East,Medium,2828,3439
2019,Helmet,Sports,Central,High,3873,6088
2020,Speaker,Electronics,West,Low,30202,6462
2021,Marker,Stationery,Central,Low,160,2654
2022,Camera,Electronics,North,Low,65892,5651
2023,Pen,Stationery,West,Low,471,5238
2024,Notebook,Stationery,Central,Low,24,2890
2025,Helmet,Sports,Central,Low,7229,
2026,Football,Sports,West,High,6213,5602
2027,Jacket,Clothing,Central,Low,4635,5090
2028,Stool,Furniture,Central,Low,21288,1354
2029,Wardrobe,Furniture,Central,Low,3568,4308
2030,Glue,Stationery,North,High,337,1605
2031,Monitor,Electronics,West,Low,46785,8719
2032,Socks,Clothing,North,High,286,7378
2033,Ball,Sports,North,High,7000,8801
2034,Wardrobe,Furniture,Central,Low,24969,4582
2035,Stapler,Stationery,Central,Low,37,
2036,Phone,Electronics,Central,Low,51101,9828
2037,Lamp,Furniture,Central,High,35845,7847
2038,Dumbbell,Sports,North,Low,7110,1314
2039,Scarf,Clothing,North,Low,2202,1189
2040,Cap,Clothing,North,Low,5095,9235
2041,Headphones,Electronics,Central,High,8227,9754
2042,Cabinet,Furniture,Central,Low,41674,4107
2043,Gloves,Clothing,West,High,5251,7871
2044,Jeans,Clothing,East,Low,5979,7295
2045,Stapler,Stationery,North,Low,235,5579
2046,Marker,Stationery,South,Low,198,9495
2047,T-Shirt,Clothing,East,Medium,1118,4603
2048,Notebook,Stationery,Central,Low,463,1150
2049,Scarf,Clothing,East,Medium,1187,7765
2050,Dumbbell,Sports,South,Low,8120,5800
2051,Socks,Clothing,South,Low,1304,3774
2052,Marker,Stationery,North,Medium,16,2555
2053,Ruler,Stationery,South,High,235,8599
2054,Charger,Electronics,South,Medium,30535,6465
2055,Bench,Furniture,Central,Low,22416,4847
2056,Laptop,Electronics,East,Low,2102,9316
2057,Table,Furniture,South,Low,5197,4292
2058,Pen,Stationery,South,Low,114,6144
2059,Dumbbell,Sports,West,Medium,2079,
2060,Phone,Electronics,East,Low,68319,8354
2061,Scarf,Clothing,West,Low,1869,6085
2062,Folder,Stationery,North,Low,207,2612
2063,Charger,Electronics,Central,High,26401,6248
2064,Sofa,Furniture,North,Low,4934,2261
2065,Bench,Furniture,North,Low,45904,5687
2066,Table,Furniture,Central,High,3982,6335
2067,Keyboard,Electronics,North,Low,11819,5906
2068,Table,Furniture,East,Medium,43878,9767
2069,Jeans,Clothing,Central,High,3841,5999
2070,Jeans,Clothing,East,Low,4294,2431
2071,Yoga Mat,Sports,East,Medium,8262,6404
2072,Belt,Clothing,Central,Medium,5305,8242
2073,Ruler,Stationery,Central,Low,34,6267
2074,Sofa,Furniture,Central,Medium,13017,
2075,Bookshelf,Furniture,South,Medium,22372,6499
2076,Chair,Furniture,East,Low,18817,9179
2077,Keyboard,Electronics,West,Medium,57943,
2078,Speaker,Electronics,South,High,21460,8566
2079,Keyboard,Electronics,South,Medium,46889,
2080,Glue,Stationery,Central,High,273,2702
2081,Shoes,Clothing,North,High,3053,
2082,Jeans,Clothing,West,Low,4533,8122
2083,Desk,Furniture,West,High,28057,1316
2084,Desk,Furniture,Central,Low,10101,5081
2085,Speaker,Electronics,East,Low,63938,3573
2086,Scarf,Clothing,South,Low,4260,
2087,Frisbee,Sports,South,Low,4547,5104
2088,Keyboard,Electronics,West,Medium,46084,6493
2089,Stapler,Stationery,North,Medium,95,4465
2090,Speaker,Electronics,North,Low,48113,6765
2091,Socks,Clothing,South,High,1441,3908
2092,Cap,Clothing,Central,Medium,4394,6299
2093,Dumbbell,Sports,East,Low,8850,6354
2094,Headphones,Electronics,West,High,68606,7982
2095,Table,Furniture,West,Low,33623,4430
2096,Stapler,Stationery,East,Medium,21,5135
2097,Ruler,Stationery,West,Medium,29,9955
2098,Stool,Furniture,East,Low,19199,1280
2099,Helmet,Sports,East,Medium,7261,4501
2100,Phone,Electronics,East,Low,73535,3922
2101,Racket,Sports,Central,Low,7835,8141
2102,Marker,Stationery,North,Medium,226,5065
2103,Charger,Electronics,North,Low,39394,9794
2104,Folder,Stationery,West,Low,215,9000
2105,Notebook,Stationery,East,Medium,215,
2106,Yoga Mat,Sports,Central,Low,2451,
2107,Ruler,Stationery,East,Low,394,5953
2108,Lamp,Furniture,North,Medium,45168,8430
2109,Glue,Stationery,West,Medium,308,3053
2110,Helmet,Sports,West,High,1405,8313
2111,Chair,Furniture,East,High,19405,9997
2112,Laptop,Electronics,North,Low,31671,2432
2113,Stapler,Stationery,West,High,94,9023
2114,Phone,Electronics,Central,Medium,6671,5789
2115,Belt,Clothing,East,Medium,4870,
2116,Wardrobe,Furniture,Central,Low,34438,8073
2117,Ruler,Stationery,East,Low,157,
2118,Sofa,Furniture,Central,Low,6361,2836
2119,Monitor,Electronics,Central,Medium,10215,2766
2120,Desk,Furniture,North,Medium,39678,1039
2121,Mouse,Electronics,South,Low,54557,
2122,Sofa,Furniture,Central,Low,42939,1909
2123,Bookshelf,Furniture,Central,Low,31059,1327
2124,Ball,Sports,West,Medium,6456,2035
2125,Ruler,Stationery,Central,Low,387,4923
2126,Keyboard,Electronics,Central,Medium,51023,8500
2127,Scarf,Clothing,South,High,5989,
2128,Monitor,Electronics,South,Medium,38265,5663
2129,Laptop,Electronics,South,Medium,25680,4229
2130,Frisbee,Sports,East,High,4079,2757
2131,T-Shirt,Clothing,North,Medium,4937,4078
2132,Desk,Furniture,Central,Medium,34216,9272
2133,Socks,Clothing,North,Low,641,9138
2134,Cabinet,Furniture,West,Low,13682,5985
2135,Tablet,Electronics,East,Medium,62961,7996
2136,Mouse,Electronics,South,Medium,55931,1947
2137,Stapler,Stationery,South,Medium,359,6496
2138,T-Shirt,Clothing,Central,Low,3575,7255
2139,Yoga Mat,Sports,East,Low,4242,7818
2140,Stapler,Stationery,South,High,95,6790
2141,Ruler,Stationery,West,Low,454,3157
2142,Shoes,Clothing,North,Low,3873,8615
2143,Shoes,Clothing,East,Low,4911,9635
2144,Notebook,Stationery,North,Medium,65,1801
2145,Scarf,Clothing,West,Low,4587,4690
2146,Yoga Mat,Sports,North,Medium,4042,1616
2147,Stapler,Stationery,West,Low,364,4499
2148,Folder,Stationery,Central,Low,57,9086
2149,Wardrobe,Furniture,East,Medium,37707,6562
2150,Cap,Clothing,South,High,528,5156
2151,Highlighter,Stationery,North,Medium,274,4317
2152,T-Shirt,Clothing,East,Low,4651,1126
2153,Socks,Clothing,South,Medium,3487,8440
2154,Notebook,Stationery,South,Low,33,3739
2155,Racket,Sports,South,High,5937,3322
2156,Keyboard,Electronics,South,Low,1397,4736
2157,Mouse,Electronics,Central,High,3398,2581
2158,Tablet,Electronics,North,Medium,32941,3833
2159,Shoes,Clothing,Central,Low,586,6124
2160,Shoes,Clothing,East,Medium,2301,4248
2161,Keyboard,Electronics,West,Medium,73961,
2162,Stool,Furniture,Central,Medium,31177,1418
2163,Frisbee,Sports,North,Medium,4368,7461
2164,Monitor,Electronics,North,Low,77435,7868
2165,Glue,Stationery,East,Medium,331,7781
2166,Football,Sports,North,Low,287,6682
2167,Racket,Sports,East,Low,7161,7198
2168,Gloves,Clothing,West,High,3796,6384
2169,Wardrobe,Furniture,Central,Low,38949,8056
2170,Speaker,Electronics,West,Low,11186,2097
2171,Helmet,Sports,Central,Low,3960,6359
2172,Helmet,Sports,South,Low,4323,7460
2173,Tablet,Electronics,East,Medium,36069,3205
2174,Eraser,Stationery,East,Low,107,2248
2175,T-Shirt,Clothing,West,Low,1351,
2176,Jacket,Clothing,South,Low,611,7262
2177,Wardrobe,Furniture,North,High,2520,9897
2178,Notebook,Stationery,West,High,417,4009
2179,Skipping Rope,Sports,South,Low,5356,3970
2180,Mouse,Electronics,Central,Medium,8881,7569
2181,Ball,Sports,Central,Medium,8882,3713
2182,Jacket,Clothing,North,Low,687,8040
2183,Frisbee,Sports,North,High,659,
2184,Marker,Stationery,Central,Low,225,9426
2185,Jacket,Clothing,North,High,866,
2186,Ruler,Stationery,Central,Medium,113,
2187,Charger,Electronics,West,High,24198,5475
2188,Glue,Stationery,North,Medium,152,9467
2189,Frisbee,Sports,East,Low,2012,7611
2190,Racket,Sports,East,High,8794,3595
2191,Stool,Furniture,North,High,2777,9759
2192,Glue,Stationery,Central,Low,445,
2193,Mouse,Electronics,South,Low,26361,9044
2194,Phone,Electronics,East,High,61407,
2195,Scissors,Stationery,East,Low,116,3454
2196,Glue,Stationery,East,Low,107,6239
2197,Notebook,Stationery,North,Medium,386,
2198,Cap,Clothing,South,Low,2623,8948
2199,Lamp,Furniture,South,Low,5575,8297
2200,Marker,Stationery,East,Medium,486,8935
2201,Socks,Clothing,Central,Low,410,9768
2202,Bookshelf,Furniture,Central,High,22391,5936
2203,Bench,Furniture,South,High,31000,6107
2204,Skipping Rope,Sports,West,Low,1148,6048
2205,Stapler,Stationery,South,Low,91,1299
2206,Chair,Furniture,Central,Medium,35447,7861
2207,Monitor,Electronics,South,High,51127,5361
2208,Table,Furniture,Central,High,22731,7942
2209,Jacket,Clothing,West,Low,2805,1535
2210,Pen,Stationery,South,Low,152,2297
2211,Cabinet,Furniture,North,Low,13609,9067
2212,Table,Furniture,East,High,30998,
2213,Stool,Furniture,East,Low,29562,7313
2214,Stapler,Stationery,North,Medium,195,1089
2215,Tablet,Electronics,East,Low,12875,
2216,Jeans,Clothing,East,Medium,4757,5398
2217,Folder,Stationery,North,High,434,4350
2218,Skipping Rope,Sports,West,Low,7285,
2219,Gloves,Clothing,South,High,3161,8888
2220,Football,Sports,South,Low,8102,7034
2221,Tablet,Electronics,South,Low,37749,1838
2222,Desk,Furniture,North,Medium,2360,6469
2223,Table,Furniture,West,Low,11381,8104
2224,Yoga Mat,Sports,South,High,8348,1177
2225,Phone,Electronics,Central,Low,49396,
2226,Stapler,Stationery,North,Low,245,6698
2227,Bench,Furniture,South,Medium,25740,6225
2228,Bench,Furniture,Central,High,28693,3205
2229,Glue,Stationery,Central,Low,41,1904
2230,Sofa,Furniture,East,Medium,11797,1751
2231,Phone,Electronics,South,Low,31051,2233
2232,Marker,Stationery,East,Low,381,7456
2233,Helmet,Sports,East,Low,5841,8503
2234,Ball,Sports,North,Low,7132,6566
2235,Net,Sports,West,Medium,8182,9997
2236,Folder,Stationery,West,High,475,3914
2237,Stapler,Stationery,South,Low,56,1830
2238,Eraser,Stationery,East,Low,44,
2239,Socks,Clothing,East,Low,1774,6003
2240,Bookshelf,Furniture,West,Low,5939,7445
2241,Skipping Rope,Sports,West,Low,2003,2010
2242,Monitor,Electronics,West,Low,74074,5275
2243,Keyboard,Electronics,West,High,40814,7564
2244,Ball,Sports,Central,Low,2460,1737
2245,Laptop,Electronics,East,Medium,27482,
2246,Marker,Stationery,West,Medium,453,6356
2247,Cabinet,Furniture,Central,Medium,16554,2180
2248,Phone,Electronics,Central,High,31738,8113
2249,Yoga Mat,Sports,South,Medium,6819,9733
2250,Folder,Stationery,Central,Medium,154,5138
2251,Scissors,Stationery,North,Low,144,7841
2252,Ruler,Stationery,West,Low,500,1600
2253,Bat,Sports,Central,Low,4166,7783
2254,Keyboard,Electronics,East,Low,72574,8224
2255,Charger,Electronics,Central,Low,63490,7541
2256,Scissors,Stationery,West,Medium,218,6093
2257,Headphones,Electronics,East,Low,44586,2081
2258,Glue,Stationery,West,Low,201,5592
2259,Marker,Stationery,North,High,489,8097
2260,Folder,Stationery,South,Low,433,4604
2261,Football,Sports,West,Low,945,1286
2262,Mouse,Electronics,South,Low,69683,7603
2263,Cabinet,Furniture,Central,Low,4867,
2264,Notebook,Stationery,East,Low,232,3564
2265,Desk,Furniture,South,Medium,47143,5626
2266,Belt,Clothing,East,Medium,1215,6808
2267,Glue,Stationery,East,Low,425,4251
2268,Speaker,Electronics,North,Low,72648,1584
2269,Table,Furniture,South,Medium,18685,1136
2270,Highlighter,Stationery,South,High,140,1834
2271,Stapler,Stationery,South,Low,54,3354
2272,Frisbee,Sports,North,Low,3094,8295
2273,Sweater,Clothing,South,Low,4888,
2274,Sofa,Furniture,East,Low,10626,2407
2275,Headphones,Electronics,Central,Medium,59771,2994
2276,Bookshelf,Furniture,North,Low,29144,9275
2277,Pen,Stationery,West,Low,248,7075
2278,Scarf,Clothing,West,Medium,5917,4396
2279,Belt,Clothing,South,High,4104,
2280,Cabinet,Furniture,South,Low,48952,2635
2281,Frisbee,Sports,South,Medium,1360,5426
2282,Scissors,Stationery,Central,Low,441,
2283,Frisbee,Sports,North,Low,1438,1000
2284,Keyboard,Electronics,West,Low,56146,
2285,Eraser,Stationery,West,Low,168,2943
2286,Belt,Clothing,East,High,408,9615
2287,Sweater,Clothing,Central,Low,5173,2164
2288,Desk,Furniture,North,Low,11065,
2289,Speaker,Electronics,Central,Low,31095,7285
2290,Scarf,Clothing,South,Low,297,5721
2291,Helmet,Sports,East,Low,6627,2079
2292,Chair,Furniture,East,Low,26397,4507
2293,Sweater,Clothing,East,Low,3289,
2294,Gloves,Clothing,East,High,1245,1993
2295,Dumbbell,Sports,South,Low,4747,1182
2296,Bench,Furniture,West,Low,24445,9564
2297,Marker,Stationery,West,High,354,5977
2298,Stool,Furniture,South,Low,20260,5019
2299,Keyboard,Electronics,Central,High,30390,3603
2300,Phone,Electronics,East,Low,33861,
2301,Football,Sports,Central,Low,4032,4624
2302,Table,Furniture,Central,Medium,26736,4143
2303,Monitor,Electronics,East,Low,62836,
2304,Desk,Furniture,North,High,19446,1010
2305,Marker,Stationery,North,Medium,455,2437
2306,Stapler,Stationery,North,Low,301,9267
2307,Belt,Clothing,East,Medium,495,6927
2308,Net,Sports,North,Medium,3224,7862
2309,Shoes,Clothing,North,High,3977,6357
2310,Helmet,Sports,East,High,4994,8412
2311,Keyboard,Electronics,Central,Low,23644,7544
2312,Chair,Furniture,North,Medium,25713,4510
2313,Belt,Clothing,Central,Medium,1455,4806
2314,T-Shirt,Clothing,South,Low,3250,
2315,Laptop,Electronics,Central,Low,66602,2423
2316,Stapler,Stationery,East,Medium,130,8166
2317,Socks,Clothing,East,Low,416,4015
2318,Jeans,Clothing,Central,Low,1122,2588
2319,Stapler,Stationery,Central,Low,345,9859
2320,Chair,Furniture,West,Medium,36336,5978
2321,Sofa,Furniture,West,Medium,44652,5533
2322,Jacket,Clothing,West,Low,5314,9399
2323,Charger,Electronics,East,Medium,38575,4912
2324,Marker,Stationery,West,Low,150,1765
2325,Scarf,Clothing,East,Medium,2286,4281
2326,Scarf,Clothing,West,Medium,1079,8940
2327,Phone,Electronics,West,High,23324,3936
2328,Chair,Furniture,West,Medium,36769,8560
2329,T-Shirt,Clothing,East,Medium,386,
2330,Eraser,Stationery,South,Medium,138,5979
2331,Table,Furniture,South,Low,4762,1825
2332,Table,Furniture,East,Low,31019,9240
2333,Net,Sports,East,Low,4505,9467
2334,Gloves,Clothing,North,Low,5706,8968
2335,Scarf,Clothing,North,Low,5060,7700
2336,Notebook,Stationery,West,Low,339,8319
2337,Bat,Sports,East,Medium,1738,6646
2338,Camera,Electronics,South,Low,20148,6488
2339,Lamp,Furniture,West,Low,7426,4654
2340,Pen,Stationery,South,Medium,28,7816
2341,Eraser,Stationery,Central,Medium,292,3396
2342,Skipping Rope,Sports,East,Low,4653,7213
2343,Sweater,Clothing,West,Low,3182,3052
2344,Folder,Stationery,West,High,249,1390
2345,Scissors,Stationery,West,High,224,6661
2346,Cap,Clothing,North,High,657,1854
2347,Stapler,Stationery,East,Low,271,2756
2348,Jacket,Clothing,East,Low,308,8309
2349,Scarf,Clothing,East,Low,2790,2843
2350,Yoga Mat,Sports,South,Medium,6410,7323
2351,T-Shirt,Clothing,West,Low,1147,1025
2352,Bench,Furniture,Central,Low,11483,4035
2353,Socks,Clothing,West,High,5523,1656
2354,Yoga Mat,Sports,West,Low,5843,1514
2355,Bat,Sports,South,High,8173,8023
2356,Scarf,Clothing,East,High,2487,
2357,Frisbee,Sports,Central,Low,2142,9716
2358,Stapler,Stationery,Central,Low,271,1781
2359,Wardrobe,Furniture,Central,Low,12861,2490
2360,Folder,Stationery,West,Medium,360,9593
2361,Laptop,Electronics,Central,High,6658,5958
2362,Stool,Furniture,North,Low,29579,6494
2363,Pen,Stationery,North,High,25,9932
2364,Sweater,Clothing,East,High,2718,5540
2365,Yoga Mat,Sports,Central,High,6737,8977
2366,Racket,Sports,East,Medium,1039,
2367,Yoga Mat,Sports,Central,Medium,780,3570
2368,Scarf,Clothing,South,Low,2236,7497
2369,Belt,Clothing,South,Medium,2159,
2370,Table,Furniture,Central,Low,27864,5239
2371,Helmet,Sports,South,Low,4670,5474
2372,Socks,Clothing,North,Medium,5427,4386
2373,Yoga Mat,Sports,South,Low,236,4164
2374,Stool,Furniture,North,Medium,2544,6795
2375,Football,Sports,West,Low,8275,2868
2376,Highlighter,Stationery,North,Medium,17,8517
2377,Monitor,Electronics,South,Low,19130,2667
2378,Stool,Furniture,North,Medium,45666,7149
2379,Marker,Stationery,North,Medium,392,6916
2380,Net,Sports,West,High,1172,7636
2381,Yoga Mat,Sports,South,Low,6493,3742
2382,Cabinet,Furniture,East,High,26631,
2383,Bench,Furniture,South,Low,13422,1017
2384,Phone,Electronics,North,Low,51588,
2385,Scissors,Stationery,East,Low,441,4648
2386,Belt,Clothing,Central,Low,274,9411
2387,Table,Furniture,East,Low,18624,3381
2388,Sofa,Furniture,South,Medium,7122,3412
2389,Helmet,Sports,East,Medium,2429,2479
2390,Shoes,Clothing,Central,Low,1947,
2391,Speaker,Electronics,North,Low,77190,1716
2392,Net,Sports,South,High,2781,5040
2393,Folder,Stationery,South,Medium,236,6726
2394,Glue,Stationery,North,High,341,4440
2395,Scissors,Stationery,Central,Medium,325,
2396,Dumbbell,Sports,East,High,979,1267
2397,Phone,Electronics,West,Low,79833,2359
2398,Phone,Electronics,North,Low,18211,1858
2399,Yoga Mat,Sports,North,Low,1118,6041
2400,Marker,Stationery,South,Low,485,6274
2401,Lamp,Furniture,North,High,43333,2708
2402,Headphones,Electronics,West,Medium,17890,6165
2403,Racket,Sports,Central,Medium,723,9913
2404,Football,Sports,South,Medium,7195,4101
2405,Bookshelf,Furniture,West,Medium,17950,
2406,Skipping Rope,Sports,North,Medium,2332,8218
2407,Headphones,Electronics,West,Low,19812,9468
2408,Notebook,Stationery,East,High,196,1604
2409,Scissors,Stationery,East,Medium,115,
2410,Sofa,Furniture,North,Low,22289,3921
2411,Scissors,Stationery,South,Low,205,5131
2412,Charger,Electronics,West,Medium,46015,2389
2413,Frisbee,Sports,West,Low,5398,3045
2414,Charger,Electronics,South,Low,48520,4480
2415,Socks,Clothing,East,High,1828,6808
