item_id,order_id,product_id,quantity,unit_price,discount_percent
I02073,O00603,P0215,5,450.3,0
I02074,O01163,P0194,5,423.91,30
I02075,O01243,P0208,4,980.07,0
I02076,O00888,P0271,5,627.02,25
I02077,O01159,P0267,1,1215.11,20
I02078,O01353,P0271,4,840.58,30
I02079,O00760,P0038,5,704.66,15
I02080,O01729,P0093,1,52.05,30
I02081,O00048,P0233,5,439.84,5
I02082,O00179,P0065,2,633.11,15
I02083,O00735,P0452,4,1199.37,25
I02084,O01788,P0296,2,1054.02,15
I02085,O00162,P0008,5,441.83,0
I02086,O01838,P0390,5,951.38,10
I02087,O00150,P0479,4,842.64,10
I02088,O01990,P0172,1,818.58,20
I02089,O01447,P0250,1,1101.69,0
I02090,O01234,P0250,2,1029.89,0
I02091,O01633,P0050,5,1013.21,0
I02092,O01460,P0144,5,619.32,15
I02093,O00546,P0482,2,281.87,0
I02094,O00978,P0073,3,197.3,25
I02095,O00110,P0301,3,672.02,10
I02096,O00216,P0137,5,402.79,10
I02097,O00996,P0349,1,951.47,10
I02098,O00259,P0223,1,220.99,30
I02099,O01782,P0073,3,161.16,20
I02100,O01177,P0426,1,295.8,0
I02101,O00450,P0033,3,1216.72,15
I02102,O00941,P0141,2,322.14,5
I02103,O01736,P0424,4,672.47,0
I02104,O01147,P0258,5,93.61,10
I02105,O01613,P0455,3,685.46,0
I02106,O01066,P0030,5,418.83,0
I02107,O01469,P0083,4,1140.64,5
I02108,O00860,P0047,1,197.75,15
I02109,O01893,P0483,3,158.17,0
I02110,O01611,P0247,3,475.4,25
I02111,O01944,P0329,1,225.97,0
I02112,O01997,P0060,1,529.4,30
I02113,O01815,P0092,-1,1101.49,0
I02114,O00166,P0162,1,289.53,10
I02115,O01766,P0117,4,917.52,0
I02116,O00409,P0421,1,126.97,0
I02117,O00882,P0237,5,687.27,10
I02118,O01960,P0349,4,835.76,10
I02119,O01339,P0464,1,961.4,25
I02120,O01151,P0294,3,932.42,10
I02121,O00289,P0117,5,875.09,25
I02122,O01138,P0240,5,339.52,5
I02123,O00706,P0443,2,1353.67,30
I02124,O00968,P0132,1,341.38,15
I02125,O01965,P0429,5,17.05,25
I02126,O00972,P0474,2,389.14,10
I02127,O00437,P0416,1,710.99,0
I02128,O00315,P0133,3,1060.53,25
I02129,O00455,P0340,2,982.94,0
I02130,O00437,P0240,3,406.94,20
I02131,O01805,P0132,2,378.07,10
I02132,O00862,P0447,5,999.79,0
I02133,O01118,P0208,4,1299.03,0
I02134,O00397,P0382,5,767.94,25
I02135,O00515,P0113,3,1409.88,25
I02136,O00622,P0258,2,95.01,10
I02137,O01887,P0410,-3,148.46,15
I02138,O00098,P0469,3,470.8,10
I02139,O00910,P0028,3,50.5,0
I02140,O01270,P0202,3,462.57,10
I02141,O00814,P0041,2,114.14,5
I02142,O01689,P0290,1,336.81,30
I02143,O00683,P0018,3,313.16,0
I02144,O01434,P0022,3,131.65,0
I02145,O00209,P0342,2,843.1,0
I02146,O00206,P0487,4,836.54,25
I02147,O01231,P0482,1,314.84,0
I02148,O01443,P0169,4,980.11,15
I02149,O00363,P0028,2,55.49,0
I02150,O00760,P0208,-2,1233.24,10
I02151,O00549,P0419,1,1161.88,0
I02152,O01366,P0001,2,1362.03,0
I02153,O01608,P0225,5,1136.92,10
I02154,O00022,P0447,2,1014.72,15
I02155,O01883,P0389,-1,1099.47,0
I02156,O00440,P0164,2,702.43,10
I02157,O01406,P0495,5,1212.56,10
I02158,O01265,P0226,3,1238.87,0
I02159,O01958,P0225,4,894.5,0
I02160,O00392,P0392,2,493.0,20
I02161,O01907,P0305,-3,853.09,30
I02162,O00058,P0346,2,865.72,0
I02163,O00805,P0025,3,804.01,30
I02164,O01583,P0111,1,931.06,5
I02165,O00243,P0354,1,353.93,10
I02166,O00065,P0179,2,719.61,15
I02167,O01431,P0024,3,333.5,0
I02168,O01284,P0037,5,1147.92,0
I02169,O01340,P0490,3,911.81,30
I02170,O01966,P0316,5,680.51,10
I02171,O00499,P0178,3,1210.67,30
I02172,O00741,P0175,4,459.55,0
I02173,O01974,P0018,4,253.82,30
I02174,O01320,P0482,1,339.86,15
I02175,O01872,P0293,5,58.82,0
I02176,O01469,P0038,4,759.1,20
I02177,O01425,P0135,2,138.96,20
I02178,O01394,P0257,2,194.34,5
I02179,O01738,P0340,3,825.97,10
I02180,O00768,P0298,2,506.16,0
I02181,O00939,P0002,4,983.72,0
I02182,O00447,P0172,2,759.11,10
I02183,O01011,P0425,2,872.79,15
I02184,O01841,P0161,4,210.14,0
I02185,O01101,P0147,3,803.23,0
I02186,O00383,P0299,5,81.65,0
I02187,O00631,P0113,3,1315.36,0
I02188,O01613,P0036,1,441.89,30
I02189,O01828,P0021,4,582.18,0
I02190,O01305,P0183,5,594.31,25
I02191,O00519,P0468,2,897.29,0
I02192,O00239,P0078,1,975.11,15
I02193,O01628,P0202,2,479.03,30
I02194,O01836,P0475,3,946.91,20
I02195,O01153,P0172,5,898.06,25
I02196,O01159,P0231,2,460.11,0
I02197,O01216,P0088,4,278.14,10
I02198,O00473,P0086,2,869.03,15
I02199,O00367,P0344,1,514.6,0
I02200,O01067,P0235,2,1089.27,0
I02201,O00949,P0131,1,890.23,30
I02202,O00912,P0065,1,626.48,0
I02203,O00332,P0411,2,146.46,25
I02204,O00884,P0004,2,1010.17,0
I02205,O01486,P0332,2,919.9,0
I02206,O01075,P0181,1,1190.73,25
I02207,O01481,P0294,1,974.15,10
I02208,O00218,P0290,1,323.18,25
I02209,O00761,P0224,3,879.91,25
I02210,O01206,P0282,3,674.15,30
I02211,O01993,P0384,4,257.5,0
I02212,O00782,P0361,5,1055.44,25
I02213,O01537,P0023,3,388.14,5
I02214,O01656,P0246,5,1173.78,5
I02215,O00769,P0035,5,967.8,0
I02216,O00983,P0261,2,1010.7,25
I02217,O01807,P0142,3,378.06,0
I02218,O01053,P0337,2,980.34,0
I02219,O00333,P0370,1,63.29,0
I02220,O01260,P0091,3,468.45,25
I02221,O01718,P0066,2,524.23,0
I02222,O00122,P0340,3,1108.97,0
I02223,O00571,P0143,2,1003.78,0
I02224,O01075,P0474,1,499.64,0
I02225,O01960,P0216,3,78.1,30
I02226,O01436,P0309,1,1190.01,0
I02227,O00027,P0377,2,911.83,0
I02228,O00104,P0325,3,864.68,0
I02229,O00268,P0113,4,1345.11,20
I02230,O00261,P0184,1,972.34,5
I02231,O00085,P0191,2,1145.95,25
I02232,O01816,P0048,1,249.6,15
I02233,O00006,P0130,1,421.7,10
I02234,O00473,P0367,4,782.7,20
I02235,O01850,P0236,5,1064.89,0
I02236,O00271,P0313,1,672.67,0
I02237,O01226,P0334,-1,152.96,15
I02238,O01405,P0350,1,1079.57,20
I02239,O01246,P0153,1,53.79,0
I02240,O01088,P0299,2,108.9,0
I02241,O00540,P0439,-5,263.24,25
I02242,O01270,P0421,4,112.47,15
I02243,O00167,P0084,2,697.06,0
I02244,O01027,P0215,1,439.46,10
I02245,O00755,P0208,4,1160.66,15
I02246,O01797,P0236,1,1335.28,15
I02247,O01905,P0120,2,861.81,0
I02248,O00807,P0293,3,60.85,10
I02249,O00588,P0031,3,588.82,10
I02250,O01977,P0336,4,739.4,15
I02251,O01239,P0101,2,1167.95,5
I02252,O00018,P0291,3,1143.55,30
I02253,O00389,P0193,2,319.1,0
I02254,O01807,P0198,1,739.47,0
I02255,O99912,P0152,2,1121.74,15
I02256,O01698,P0341,3,569.12,25
I02257,O01380,P0357,2,492.69,0
I02258,O01052,P0348,1,430.12,25
I02259,O01217,P0377,5,865.21,0
I02260,O00835,P0379,2,817.41,5
I02261,O01681,P0371,1,15.82,30
I02262,O00540,P0293,2,64.98,5
I02263,O00491,P0287,2,790.79,10
I02264,O01962,P0485,2,536.26,10
I02265,O01089,P0342,2,580.17,5
I02266,O00415,P0126,1,171.58,5
I02267,O01709,P0040,3,142.68,25
I02268,O00766,P0256,3,392.14,10
I02269,O01491,P0443,4,1168.65,30
I02270,O00678,P0346,4,830.01,15
I02271,O01476,P0301,3,878.59,10
I02272,O01981,P0485,2,479.26,15
I02273,O01756,P0190,3,95.56,15
I02274,O01218,P0198,5,1015.38,15
I02275,O00883,P0493,2,504.7,10
I02276,O00703,P0065,3,650.89,10
I02277,O01861,P0012,1,926.48,30
I02278,O01919,P0171,5,573.5,10
I02279,O00700,P0261,2,725.39,15
I02280,O01611,P0306,3,333.38,30
I02281,O01730,P0196,4,708.62,0
I02282,O00491,P0058,1,1295.18,20
I02283,O00280,P0446,2,1320.45,10
I02284,O00244,P0398,3,222.23,0
I02285,O01667,P0198,3,735.26,0
I02286,O01333,P0342,5,832.82,30
I02287,O01838,P0101,2,977.83,15
I02288,O01591,P0419,3,842.12,10
I02289,O00115,P0110,4,504.69,30
I02290,O01578,P0212,4,232.4,5
I02291,O01395,P0054,1,512.59,0
I02292,O01497,P0274,1,1037.68,20
I02293,O00730,P0482,2,333.69,0
I02294,O00755,P0478,5,89.9,20
I02295,O01141,P0048,3,301.03,10
I02296,O01671,P0081,3,231.24,0
I02297,O01036,P0222,4,210.99,10
I02298,O01333,P0137,4,392.83,0
I02299,O01317,P0058,2,1133.49,0
I02300,O01632,P0355,3,241.04,0
I02301,O00948,P0114,4,59.61,0
I02302,O01397,P0296,3,1000.85,15
I02303,O00007,P0097,1,969.38,10
I02304,O01695,P0467,1,971.41,10
I02305,O00900,P0418,5,1000.4,0
I02306,O00753,P0013,3,424.5,25
I02307,O00075,P0338,1,1202.14,0
I02308,O00365,P0248,2,887.37,0
I02309,O00949,P0159,2,49.73,0
I02310,O00617,P0218,2,663.0,30
I02311,O01576,P0355,2,266.08,15
I02312,O01422,P0271,1,787.57,20
I02313,O00407,P0085,1,680.7,5
I02314,O00719,P0194,2,438.65,25
I02315,O01857,P0398,1,195.52,30
I02316,O01488,P0331,4,244.17,5
I02317,O00765,P0177,5,30.19,10
I02318,O01351,P0424,2,910.87,5
I02319,O01311,P0076,4,704.0,5
I02320,O01831,P0359,5,1211.35,30
I02321,O00589,P0312,3,346.89,20
I02322,O01832,P0354,2,329.04,10
I02323,O00867,P0116,4,420.04,0
I02324,O00072,P0260,4,268.9,15
I02325,O01129,P0047,4,269.13,0
I02326,O01244,P0262,4,728.6,0
I02327,O00325,P0392,2,505.65,15
I02328,O01007,P0020,1,994.97,0
I02329,O01321,P0203,5,445.2,5
I02330,O01389,P0458,5,1014.54,0
I02331,O01760,P0362,4,203.41,15
I02332,O00537,P0473,5,453.39,10
I02333,O00411,P0400,3,857.4,20
I02334,O00298,P0386,2,499.15,5
I02335,O00291,P0354,2,364.34,25
I02336,O01545,P0009,5,1087.46,10
I02337,O00709,P0130,5,527.53,30
I02338,O01362,P0079,2,240.62,0
I02339,O00830,P0376,1,742.54,15
I02340,O01266,P0094,3,1168.09,5
I02341,O01844,P0191,4,1119.91,5
I02342,O01619,P0427,4,980.11,5
I02343,O00235,P0035,5,1084.65,0
I02344,O01625,P0140,4,579.69,10
I02345,O00013,P0054,4,489.5,10
I02346,O01946,P0118,3,931.88,0
I02347,O00305,P0335,1,695.45,0
I02348,O00358,P0113,4,1308.51,0
I02349,O01360,P0261,4,967.58,5
I02350,O00970,P0293,3,68.5,15
I02351,O00567,P0033,4,1069.59,0
I02352,O01165,P0186,1,33.32,0
I02353,O00138,P0480,3,551.0,0
I02354,O00549,P0220,1,288.77,0
I02355,O01379,P0290,3,426.87,10
I02356,O01167,P0220,1,220.32,30
I02357,O00434,P0370,5,54.6,10
I02358,O00733,P0231,2,504.44,0
I02359,O01662,P0245,2,559.12,0
I02360,O02000,P0130,2,381.72,0
I02361,O01336,P0037,4,1184.03,0
I02362,O00184,P0070,2,730.97,10
I02363,O01171,P0038,2,876.56,15
I02364,O00827,P0464,4,1048.96,25
I02365,O00832,P0291,1,1252.58,30
I02366,O00442,P0489,1,821.64,0
I02367,O00991,P0219,2,448.96,0
I02368,O01578,P0409,2,364.69,0
I02369,O01383,P0225,1,1039.31,20
I02370,O01182,P0492,5,933.04,25
I02371,O01116,P0319,4,15.28,10
I02372,O01917,P0122,2,425.66,30
I02373,O01420,P0461,3,166.06,5
I02374,O01291,P0060,4,535.21,10
I02375,O01954,P0159,5,49.78,30
I02376,O00478,P0327,1,256.38,0
I02377,O01201,P0024,1,287.21,10
I02378,O00715,P0432,4,856.13,15
I02379,O01154,P0140,4,723.93,10
I02380,O00103,P0246,1,929.25,0
I02381,O00951,P0216,4,77.95,10
I02382,O01562,P0159,4,57.88,20
I02383,O00918,P0206,5,120.81,20
I02384,O01928,P0473,1,386.75,15
I02385,O01824,P0418,3,1023.08,15
I02386,O00527,P0354,3,365.33,0
I02387,O00723,P0012,3,879.42,5
I02388,O01206,P0241,4,693.81,10
I02389,O00382,P0290,4,374.43,20
I02390,O01301,P0041,5,101.86,10
I02391,O00779,P0071,2,1077.98,10
I02392,O00760,P0106,5,463.28,20
I02393,O00754,P0369,3,635.05,0
I02394,O00948,P0083,4,1072.84,5
I02395,O00161,P0219,3,414.55,30
I02396,O01272,P0149,5,1007.27,30
I02397,O00806,P0391,3,134.81,10
I02398,O00508,P0212,3,278.19,10
I02399,O01846,P0386,3,498.94,5
I02400,O01609,P0158,1,86.62,10
I02401,O01167,P0314,5,654.76,30
I02402,O00497,P0126,3,208.93,10
I02403,O00464,P0297,5,488.07,10
I02404,O00036,P0450,5,454.62,25
I02405,O00098,P0088,5,230.17,10
I02406,O01240,P0257,4,207.46,5
I02407,O01092,P0295,5,239.49,30
I02408,O00205,P0440,2,293.5,0
I02409,O01832,P0054,5,513.68,20
I02410,O00355,P0067,1,97.43,20
I02411,O00670,P0390,3,660.42,25
I02412,O01291,P0179,4,742.17,10
I02413,O01200,P0173,2,283.5,0
I02414,O00088,P0020,3,1064.08,10
I02415,O00624,P0291,4,1151.12,0
I02416,O00458,P0076,5,883.99,0
I02417,O01838,P0422,3,431.47,0
I02418,O00418,P0070,4,744.32,10
I02419,O00730,P0440,5,239.45,30
I02420,O01193,P0201,3,575.39,20
I02421,O01925,P0494,4,882.05,0
I02422,O00448,P0473,1,430.99,10
I02423,O00612,P0362,2,229.78,10
I02424,O00795,P0357,2,494.11,0
I02425,O01111,P0038,-5,662.55,10
I02426,O00608,P0025,2,1154.19,5
I02427,O01911,P0425,2,1044.8,0
I02428,O00635,P0440,4,224.97,10
I02429,O00426,P0094,1,937.9,0
I02430,O00924,P0155,5,705.37,15
I02431,O01382,P0259,4,429.16,25
I02432,O01131,P0426,3,299.93,0
I02433,O00782,P0292,5,88.52,0
I02434,O01340,P0079,1,255.56,20
I02435,O00132,P0225,4,1132.28,10
I02436,O00619,P0097,2,1322.06,10
I02437,O01099,P0030,3,432.1,0
I02438,O01146,P0084,5,700.68,10
I02439,O00372,P0217,4,88.37,10
I02440,O01889,P0374,2,148.77,5
I02441,O00314,P0103,5,205.11,5
I02442,O00276,P0005,3,892.31,15
I02443,O00442,P0294,2,1001.48,0
I02444,O00405,P0118,3,659.57,15
I02445,O01504,P0240,1,343.43,15
I02446,O01911,P0402,1,970.66,20
I02447,O01590,P0439,4,292.37,30
I02448,O01667,P0313,3,622.33,5
I02449,O00356,P0461,3,156.53,10
I02450,O01929,P0108,2,40.67,5
I02451,O01577,P0377,3,896.01,20
I02452,O00444,P0088,3,239.7,0
I02453,O00607,P0024,4,283.02,0
I02454,O01191,P0485,1,647.67,0
I02455,O01962,P0233,2,412.64,0
I02456,O00765,P0150,1,349.92,20
I02457,O00848,P0417,3,965.06,25
I02458,O01963,P0237,1,905.89,20
I02459,O01015,P0329,3,220.78,10
I02460,O01612,P0212,5,220.45,0
I02461,O00792,P0474,3,411.39,25
I02462,O01886,P0117,4,789.81,0
I02463,O01289,P0404,2,580.68,10
I02464,O00132,P0259,2,449.63,0
I02465,O01644,P0163,5,551.16,10
I02466,O01094,P0198,3,829.36,10
I02467,O01515,P0469,2,552.12,5
I02468,O00385,P0249,4,798.52,30
I02469,O01627,P0394,2,411.43,0
I02470,O00097,P0067,1,98.53,25
I02471,O00086,P0235,2,1363.18,10
I02472,O01654,P0353,5,341.47,0
I02473,O01999,P0343,1,1118.21,20
I02474,O01689,P0438,4,779.0,10
I02475,O01289,P0356,2,927.48,30
I02476,O01204,P0078,5,794.75,30
I02477,O00365,P0129,-5,1076.02,10
I02478,O01566,P0377,1,1001.52,20
I02479,O00292,P0053,4,833.55,15
I02480,O00452,P0384,5,235.63,20
I02481,O00739,P0094,3,895.84,0
I02482,O00361,P0074,-4,857.99,10
I02483,O01211,P0351,4,926.25,5
I02484,O01508,P0466,1,395.33,25
I02485,O02000,P0419,3,873.62,10
I02486,O01854,P0155,-1,771.99,10
I02487,O01023,P0258,5,122.94,30
I02488,O00025,P0298,3,548.08,20
I02489,O00022,P0011,3,1240.09,30
I02490,O01040,P0350,3,890.14,0
I02491,O00642,P0314,2,853.78,20
I02492,O01438,P0255,2,499.45,15
I02493,O00429,P0219,2,474.93,30
I02494,O00478,P0380,3,615.55,0
I02495,O00972,P0232,3,294.9,0
I02496,O01162,P0082,2,520.55,0
I02497,O00818,P0215,3,367.66,25
I02498,O01239,P0043,2,674.62,0
I02499,O01486,P0335,2,643.11,0
I02500,O00147,P0304,3,1055.76,15
I02501,O01212,P0112,3,151.0,10
I02502,O01192,P0388,4,150.36,5
I02503,O01369,P0224,2,893.01,15
I02504,O01481,P0089,3,1282.89,0
I02505,O00156,P0022,3,128.38,10
I02506,O01324,P0320,5,771.31,10
I02507,O01483,P0050,1,874.78,5
I02508,O01744,P0336,1,921.74,0
I02509,O01745,P0140,2,622.52,0
I02510,O00172,P0033,2,1303.07,0
I02511,O00355,P0049,1,348.87,10
I02512,O01358,P0384,1,239.97,10
I02513,O00892,P0276,5,1019.48,15
I02514,O00823,P0275,3,510.93,0
I02515,O00225,P0054,5,478.41,10
I02516,O00120,P0135,4,173.78,10
I02517,O01715,P0157,1,235.21,0
I02518,O01168,P0407,5,900.64,20
I02519,O00984,P0227,2,339.75,10
I02520,O01509,P0267,4,975.91,15
I02521,O00818,P0145,3,1181.48,0
I02522,O00265,P0306,2,378.93,10
I02523,O01251,P0338,2,878.34,15
I02524,O00154,P0415,2,289.23,0
I02525,O00131,P0009,1,951.63,10
I02526,O01090,P0084,2,846.44,0
I02527,O01921,P0145,5,1096.05,30
I02528,O01774,P0396,1,272.2,0
I02529,O00915,P0242,2,376.31,15
I02530,O01256,P0302,3,908.5,30
I02531,O01335,P0354,2,308.68,25
I02532,O01507,P0358,5,341.18,0
I02533,O00885,P0030,4,444.97,15
I02534,O01527,P0011,2,1210.49,0
I02535,O01918,P0032,2,931.31,0
I02536,O01115,P0277,4,205.32,5
I02537,O00659,P0447,1,718.18,10
I02538,O00501,P0415,5,293.9,5
I02539,O01916,P0282,3,877.61,25
I02540,O00856,P0353,5,289.18,0
I02541,O01572,P0338,5,1119.27,0
I02542,O01094,P0031,4,626.63,0
I02543,O00894,P0422,2,522.98,5
I02544,O01822,P0091,2,522.18,25
I02545,O01379,P0313,2,766.97,5
I02546,O01844,P0418,1,1154.3,25
I02547,O01809,P0173,5,302.11,15
I02548,O00215,P0091,2,440.25,15
I02549,O01592,P0283,1,276.94,0
I02550,O00318,P0499,5,276.51,0
I02551,O01469,P0103,5,278.81,0
I02552,O01740,P0051,5,424.79,5
I02553,O00945,P0179,5,980.79,0
I02554,O01451,P0271,1,695.16,15
I02555,O01010,P0488,4,348.92,0
I02556,O01548,P0334,3,144.58,30
I02557,O01841,P0086,5,727.9,25
I02558,O01666,P0052,3,1177.62,5
I02559,O00261,P0395,4,56.94,30
I02560,O00240,P0228,4,246.4,25
I02561,O01987,P0356,5,961.46,15
I02562,O01318,P0297,2,568.19,25
I02563,O01354,P0355,4,219.11,0
I02564,O01467,P0377,2,928.57,15
I02565,O01953,P0193,4,348.74,25
I02566,O01253,P0197,3,787.11,30
I02567,O00663,P0425,4,908.88,5
I02568,O01215,P0158,5,83.67,0
I02569,O01234,P0176,3,412.37,15
I02570,O01565,P0322,4,915.26,10
I02571,O01765,P0454,5,144.03,0
I02572,O00974,P0228,2,189.02,30
I02573,O00624,P0211,1,31.21,20
I02574,O00993,P0294,1,876.69,25
I02575,O01220,P0002,4,1049.75,10
I02576,O00523,P0352,5,348.77,10
I02577,O01170,P0352,3,340.71,15
I02578,O01043,P0142,2,336.48,30
I02579,O00620,P0411,1,156.45,15
I02580,O01719,P0237,4,744.23,25
I02581,O00423,P0484,4,399.66,30
I02582,O00219,P0275,4,574.08,10
I02583,O00058,P0398,3,211.34,10
I02584,O01239,P0162,2,266.21,25
I02585,O00021,P0413,3,665.49,0
I02586,O00065,P0061,2,104.76,15
I02587,O00081,P0072,4,447.77,15
I02588,O01847,P0149,1,881.78,0
I02589,O00555,P0431,5,893.71,10
I02590,O01578,P0184,2,859.63,0
I02591,O01174,P0285,5,582.01,5
I02592,O00085,P0448,3,821.33,20
I02593,O01108,P0157,5,228.09,5
I02594,O00971,P0317,3,1177.58,0
I02595,O01773,P0284,2,1056.6,0
I02596,O00916,P0077,3,1165.64,0
I02597,O00095,P0025,3,800.38,15
I02598,O00209,P0390,5,865.8,30
I02599,O00036,P0183,3,700.44,15
I02600,O00535,P0150,5,357.58,5
I02601,O01109,P0423,3,1064.75,15
I02602,O01030,P0230,4,390.06,0
I02603,O00967,P0335,2,575.08,15
I02604,O00072,P0450,1,498.54,0
I02605,O00876,P0324,3,200.76,0
I02606,O01882,P0025,3,892.51,10
I02607,O00270,P0487,5,1192.14,30
I02608,O00992,P0481,3,835.1,10
I02609,O01849,P0489,4,788.66,10
I02610,O00080,P0085,4,538.5,0
I02611,O00240,P0404,3,602.47,10
I02612,O01787,P0313,4,688.6,0
I02613,O01574,P0162,2,388.4,0
I02614,O00256,P0481,5,1166.91,0
I02615,O01909,P0170,3,687.76,20
I02616,O01022,P0407,3,765.31,20
I02617,O01109,P0462,-3,283.66,10
I02618,O01231,P0191,4,1095.12,10
I02619,O01688,P0088,2,224.84,25
I02620,O01002,P0116,1,456.2,0
I02621,O00713,P0148,2,669.95,0
I02622,O01766,P0086,5,980.15,0
I02623,O00808,P0002,2,1126.95,0
I02624,O01780,P0485,1,455.73,20
I02625,O01311,P0122,2,438.01,20
I02626,O01582,P0254,3,285.31,25
I02627,O00505,P0329,5,213.2,10
I02628,O01383,P0285,3,469.48,25
I02629,O01197,P0167,3,690.04,0
I02630,O00287,P0349,3,1178.82,0
I02631,O01029,P0208,3,960.26,20
I02632,O00919,P0189,1,1034.26,0
I02633,O01084,P0173,1,334.36,10
I02634,O00530,P0158,4,83.11,20
I02635,O00472,P0158,3,72.56,5
I02636,O00610,P0183,4,734.15,25
I02637,O01500,P0375,3,190.81,0
I02638,O00945,P0427,1,943.71,10
I02639,O01651,P0298,5,431.4,20
I02640,O01736,P0439,-5,302.0,5
I02641,O01001,P0019,5,760.3,25
I02642,O00256,P0016,5,651.69,5
I02643,O01613,P0216,1,54.71,5
I02644,O01068,P0123,5,954.72,0
I02645,O01051,P0219,4,529.32,25
I02646,O01664,P0274,5,1133.39,0
I02647,O00983,P0181,5,1144.64,20
I02648,O01695,P0101,5,874.22,15
I02649,O00129,P0095,3,713.12,0
I02650,O00627,P0063,4,645.58,10
I02651,O01898,P0426,3,393.53,5
I02652,O01607,P0248,5,873.65,0
I02653,O01769,P0052,1,1035.62,10
I02654,O00386,P0218,3,878.63,10
I02655,O00180,P0446,4,1054.96,20
I02656,O00333,P0381,5,268.04,15
I02657,O00636,P0302,2,1020.86,5
I02658,O01204,P0417,5,803.26,30
I02659,O01289,P0132,4,432.69,10
I02660,O00108,P0498,5,954.67,30
I02661,O00060,P0295,1,232.03,0
I02662,O01135,P0025,3,1013.06,20
I02663,O01089,P0117,2,802.46,10
I02664,O00175,P0084,5,679.03,30
I02665,O00595,P0210,3,1273.38,0
I02666,O00568,P0334,5,162.36,25
I02667,O01924,P0153,5,59.25,20
I02668,O00350,P0299,5,93.91,10
I02669,O01005,P0422,3,590.6,30
I02670,O00259,P0179,5,932.23,0
I02671,O00367,P0432,2,1096.79,0
I02672,O00948,P0226,5,1291.31,30
I02673,O01733,P0339,1,554.82,0
I02674,O00385,P0154,5,24.2,20
I02675,O00030,P0461,3,118.57,30
I02676,O01978,P0271,3,645.31,10
I02677,O00545,P0481,-6,1058.98,15
I02678,O00328,P0255,5,610.77,15
I02679,O00374,P0268,2,712.14,0
I02680,O00700,P0108,4,50.01,25
I02681,O01184,P0059,2,858.82,30
I02682,O00164,P0252,3,774.9,10
I02683,O01682,P0296,1,828.43,30
I02684,O01979,P0337,5,1364.31,0
I02685,O00959,P0427,-5,712.27,0
I02686,O01148,P0190,4,86.29,15
I02687,O01686,P0300,3,768.94,0
I02688,O00642,P0322,5,982.12,25
I02689,O01479,P0385,4,776.18,0
I02690,O00653,P0394,2,396.83,0
I02691,O01529,P0345,1,126.32,0
I02692,O01198,P0295,1,201.1,0
I02693,O01091,P0128,2,190.74,30
I02694,O01324,P0243,3,821.64,10
I02695,O00874,P0063,1,592.3,30
I02696,O00672,P0031,5,687.73,0
I02697,O00252,P0439,1,301.46,10
I02698,O00278,P0168,-3,423.67,5
I02699,O00821,P0366,1,933.06,10
I02700,O01612,P0481,-6,915.67,20
I02701,O00824,P0106,2,537.77,20
I02702,O00715,P0041,5,107.03,30
I02703,O00429,P0206,3,135.04,5
I02704,O01443,P0409,1,367.03,10
I02705,O01790,P0279,4,1074.63,0
I02706,O00598,P0188,4,1263.27,5
I02707,O01763,P0045,4,1209.64,15
I02708,O01164,P0123,2,873.39,10
I02709,O00237,P0178,1,1223.78,15
I02710,O01959,P0149,5,775.82,0
I02711,O01041,P0338,2,859.7,20
I02712,O00058,P0249,2,774.59,25
I02713,O01569,P0305,4,809.97,15
I02714,O00511,P0003,3,534.17,0
I02715,O01654,P0267,3,873.14,10
I02716,O01399,P0036,4,617.7,0
I02717,O01277,P0018,4,356.61,10
I02718,O00686,P0325,5,1132.48,10
I02719,O00088,P0210,3,1352.11,0
I02720,O01148,P0020,5,1037.75,0
I02721,O00439,P0070,1,667.08,10
I02722,O00428,P0074,4,1009.7,0
I02723,O01787,P0479,1,1125.47,10
I02724,O00555,P0325,4,884.77,0
I02725,O00471,P0271,5,773.22,10
I02726,O00045,P0407,5,833.95,15
I02727,O00857,P0295,4,251.0,15
I02728,O01763,P0134,5,653.02,0
I02729,O01036,P0292,5,67.27,10
I02730,O00931,P0481,3,1068.23,10
I02731,O00230,P0387,2,449.08,10
I02732,O00930,P0276,2,1301.11,20
I02733,O01820,P0064,2,350.41,0
I02734,O01651,P0329,5,248.57,25
I02735,O01552,P0062,4,92.62,10
I02736,O01698,P0398,1,222.51,5
I02737,O01210,P0157,5,252.07,25
I02738,O01011,P0462,2,245.21,25
I02739,O01531,P0241,3,770.79,25
I02740,O00440,P0114,4,56.07,10
I02741,O00029,P0390,3,799.89,0
I02742,O01240,P0120,1,867.25,30
I02743,O01949,P0468,3,785.3,5
I02744,O01789,P0263,4,220.91,0
I02745,O00811,P0096,2,1180.44,10
I02746,O01987,P0136,1,1170.21,10
I02747,O00349,P0035,2,1008.72,0
I02748,O01337,P0313,3,539.47,20
I02749,O00550,P0237,3,708.2,0
I02750,O01414,P0011,4,909.4,30
I02751,O00205,P0430,5,175.78,5
I02752,O01600,P0082,2,405.91,25
I02753,O01273,P0330,4,973.64,30
I02754,O01300,P0159,2,47.74,0
I02755,O01950,P0385,4,874.66,0
I02756,O01143,P0301,4,884.45,0
I02757,O00524,P0382,5,755.46,15
I02758,O00765,P0105,1,906.26,20
I02759,O00296,P0432,2,972.49,10
I02760,O01823,P0008,2,434.6,0
I02761,O01093,P0215,5,371.04,0
I02762,O00784,P0019,5,714.37,15
I02763,O00441,P0051,1,427.09,20
