order_id,customer_id,order_date,status,region_code
O01278,C0626,2025-10-17 12:48:31,DELIVERED,NORTH
O01279,C0576,2024-08-02 14:22:01,DELIVERED,SOUTH
O01280,C0646,2025-09-04 16:47:08,CANCELLED,EAST
O01281,C0161,2026-01-22 10:47:00,DELIVERED,CENTRAL
O01282,C0511,2025-07-26 02:58:43,SHIPPED,EAST
O01283,C0343,2026-04-09 18:03:58,PLACED,SOUTH
O01284,C0450,2025-09-29 22:08:19,DELIVERED,NORTH
O01285,C0252,2026-04-10 10:02:56,DELIVERED,EAST
O01286,C0294,2026-06-29 00:47:17,SHIPPED,EAST
O01287,C0382,2026-05-03 08:19:16,DELIVERED,SOUTH
O01288,C0156,2026-05-26 16:41:54,DELIVERED,SOUTH
O01289,C0142,2026-03-15 18:03:05,DELIVERED,WEST
O01290,C0470,2026-06-22 12:25:39,DELIVERED,EAST
O01291,C0031,2026-04-08 21:07:56,PLACED,NORTH
O01292,C0735,2026-03-19 05:31:51,DELIVERED,NORTH
O01293,C0087,2026-02-01 18:26:12,SHIPPED,SOUTH
O01294,C0445,2024-08-17 17:51:09,DELIVERED,NORTH
O01295,C0677,2026-06-13 06:43:24,SHIPPED,CENTRAL
O01296,C0060,2026-06-19 14:01:05,RETURNED,CENTRAL
O01297,C0303,2026-03-30 20:12:31,DELIVERED,CENTRAL
O01298,C0312,2026-01-29 15:42:10,CANCELLED,NORTH
O01299,C0287,2025-10-23 22:45:03,DELIVERED,SOUTH
O01300,,2026-04-09 17:57:05,DELIVERED,SOUTH
O01301,C0558,2025-10-28 22:54:28,DELIVERED,WEST
O01302,C0715,2025-12-27 01:58:08,CANCELLED,WEST
O01303,C0795,2025-10-09 14:55:46,CANCELLED,NORTH
O01304,C0038,2026-03-05 10:29:11,SHIPPED,SOUTH
O01305,C0533,2026-06-19 12:07:57,SHIPPED,NORTH
O01306,C0524,2025-12-17 14:02:01,SHIPPED,EAST
O01307,C0776,2026-02-01 18:02:12,SHIPPED,NORTH
O01308,C0553,2025-10-26 05:04:03,SHIPPED,EAST
O01309,,2026-02-18 08:33:15,RETURNED,NORTH
O01310,C0750,2024-08-16 13:28:10,DELIVERED,EAST
O01311,C0643,2025-07-30 04:28:26,DELIVERED,NORTH
O01312,C0775,2026-05-26 09:42:17,RETURNED,WEST
O01313,C0306,2025-10-29 14:58:01,DELIVERED,WEST
O01314,C0348,2025-10-15 09:10:23,DELIVERED,CENTRAL
O01315,C0580,2026-01-07 01:59:16,CANCELLED,CENTRAL
O01316,C0610,2025-02-15 15:03:15,DELIVERED,EAST
O01317,C0683,2026-03-28 13:31:55,DELIVERED,CENTRAL
O01318,C0689,2025-05-10 17:15:27,DELIVERED,CENTRAL
O01319,C0756,2025-08-01 08:13:11,PLACED,CENTRAL
O01320,C0597,2024-11-27 13:29:24,DELIVERED,EAST
O01321,C0466,2024-09-15 02:37:32,PLACED,WEST
O01322,C0422,2026-01-18 21:54:05,PLACED,WEST
O01323,C0134,2026-06-07 23:00:01,SHIPPED,NORTH
O01324,C0379,2026-04-21 16:53:05,DELIVERED,CENTRAL
O01325,C0573,2025-08-08 01:50:09,DELIVERED,EAST
O01326,C0599,2026-05-14 10:48:53,DELIVERED,WEST
O01327,C0706,2026-05-17 01:25:36,DELIVERED,WEST
O01328,C0167,2025-04-28 02:48:28,DELIVERED,WEST
O01329,C0729,04-12-2025 12:23:06,PLACED,CENTRAL
O01330,C0542,2024-11-14 16:45:48,DELIVERED,WEST
O01331,C0485,2025-09-02 15:55:22,DELIVERED,CENTRAL
O01332,C0379,2025-02-12 05:57:35,DELIVERED,WEST
O01333,C0113,2025-04-22 21:06:48,DELIVERED,EAST
O01334,C0042,2026-04-18 01:16:44,SHIPPED,EAST
O01335,C0313,2025-07-15 20:26:09,SHIPPED,WEST
O01336,C0029,2026-06-26 15:16:35,PLACED,CENTRAL
O01337,C0432,2025-01-09 18:55:16,RETURNED,EAST
O01338,C0291,2025-10-16 17:21:53,SHIPPED,WEST
O01339,C0003,2024-10-04 00:21:26,DELIVERED,NORTH
O01340,C0046,2026-02-06 08:09:54,DELIVERED,EAST
O01341,C0580,2025-06-17 08:52:13,CANCELLED,WEST
O01342,C0487,2026-07-04 01:43:50,DELIVERED,CENTRAL
O01343,C0136,2026-06-07 19:48:01,PLACED,WEST
O01344,C0780,2026-03-24 11:17:30,DELIVERED,SOUTH
O01345,C0746,2025-05-31 14:28:15,PLACED,CENTRAL
O01346,C0681,2026-03-31 04:16:30,DELIVERED,SOUTH
O01347,C0405,2025-03-21 07:22:42,DELIVERED,WEST
O01348,C0754,2026-06-09 11:09:55,DELIVERED,SOUTH
O01349,C0725,2026-02-24 19:35:43,DELIVERED,EAST
O01350,C0575,2026-05-24 13:19:26,PLACED,CENTRAL
O01351,C0088,2025-02-16 11:05:39,RETURNED,CENTRAL
O01352,C0591,2026-02-09 10:58:13,PLACED,CENTRAL
O01353,C0535,2024-11-25 02:35:41,DELIVERED,CENTRAL
O01354,C0020,2024-11-26 10:14:27,DELIVERED,CENTRAL
O01355,C0185,2024-07-15 17:41:35,SHIPPED,SOUTH
O01356,C0252,2026-04-06 10:33:10,DELIVERED,CENTRAL
O01357,C0455,07-05-2026 05:14:38,DELIVERED,CENTRAL
O01358,C0329,2025-05-09 02:03:18,DELIVERED,WEST
O01359,C0024,2025-11-04 01:14:58,DELIVERED,WEST
O01360,C0025,2026-05-23 00:48:07,SHIPPED,EAST
O01361,NULL,2024-09-28 01:07:50,RETURNED,CENTRAL
O01362,C0173,2025-11-15 15:20:30,PLACED,EAST
O01363,C0787,2025-04-28 14:47:51,SHIPPED,WEST
O01364,C0695,2025-12-02 16:58:29,PLACED,EAST
O01365,C0186,2025-06-08 02:30:27,DELIVERED,EAST
O01366,C0400,2025-06-02 16:43:32,SHIPPED,WEST
O01367,C0332,2025-05-04 08:14:37,DELIVERED,NORTH
O01368,,2025-07-23 07:58:55,SHIPPED,CENTRAL
O01369,C0601,2025-06-26 16:30:50,DELIVERED,CENTRAL
O01370,C0395,2025-06-16 09:16:20,SHIPPED,EAST
O01371,C0476,2026-01-21 19:27:43,DELIVERED,WEST
O01372,NULL,2025-05-30 12:14:05,DELIVERED,NORTH
O01373,C0276,2026-03-27 04:21:20,RETURNED,NORTH
O01374,C0253,2026-06-17 20:29:46,DELIVERED,SOUTH
O01375,C0312,2026-04-11 22:17:36,DELIVERED,CENTRAL
O01376,C0209,2025-08-02 13:54:49,DELIVERED,SOUTH
O01377,C0252,2025-08-22 12:23:25,RETURNED,CENTRAL
O01378,C0463,2026-04-02 02:45:54,PLACED,WEST
O01379,C0636,2025-02-10 16:00:02,DELIVERED,SOUTH
O01380,C0001,2024-09-19 17:44:37,RETURNED,WEST
O01381,NULL,2026-04-20 04:31:52,SHIPPED,WEST
O01382,C0360,2026-06-15 18:17:52,SHIPPED,CENTRAL
O01383,C0289,2025-04-22 07:53:48,SHIPPED,CENTRAL
O01384,C0577,2026-04-19 18:57:39,SHIPPED,WEST
O01385,C0716,2024-11-04 12:27:24,DELIVERED,CENTRAL
O01386,C0287,2025-08-10 12:21:48,SHIPPED,CENTRAL
O01387,C0326,2026-06-14 21:38:31,RETURNED,EAST
O01388,C0771,2026-06-02 17:29:33,DELIVERED,SOUTH
O01389,C0679,2025-04-17 19:46:17,SHIPPED,WEST
O01390,C0614,2025-08-23 02:53:12,PLACED,SOUTH
O01391,C0662,15-10-2024 14:10:06,DELIVERED,NORTH
O01392,C0010,2025-12-05 12:09:22,SHIPPED,CENTRAL
O01393,C0714,2025-12-29 06:27:22,DELIVERED,WEST
O01394,C0552,2025-12-17 12:21:41,DELIVERED,NORTH
O01395,C0552,2025-11-28 00:27:06,CANCELLED,WEST
O01396,C0689,2025-04-27 20:38:00,DELIVERED,WEST
O01397,C0616,2025-04-05 00:57:54,DELIVERED,NORTH
O01398,C0128,2025-11-19 09:12:50,DELIVERED,SOUTH
O01399,C0456,2026-03-25 19:38:10,SHIPPED,NORTH
O01400,C0777,2025-12-18 08:43:35,DELIVERED,EAST
O01401,C0197,2025-08-04 22:32:55,DELIVERED,EAST
O01402,C0736,2026-01-05 21:14:44,SHIPPED,WEST
O01403,C0372,2025-05-07 13:55:40,SHIPPED,CENTRAL
O01404,C0215,2025-07-19 18:30:24,SHIPPED,WEST
O01405,C0114,2026-06-22 22:06:12,SHIPPED,CENTRAL
O01406,C0506,2026-04-18 02:28:51,DELIVERED,CENTRAL
O01407,C0689,2026-07-06 00:33:08,DELIVERED,SOUTH
O01408,C0067,2026-06-14 10:05:28,PLACED,NORTH
O01409,C0131,2026-03-07 19:52:31,RETURNED,SOUTH
O01410,C0536,2026-06-11 03:39:34,DELIVERED,SOUTH
O01411,NULL,2025-10-06 23:28:14,RETURNED,CENTRAL
O01412,C0630,2025-07-17 10:47:25,DELIVERED,WEST
O01413,C0003,2026-06-29 11:32:37,DELIVERED,NORTH
O01414,C0331,03-04-2026 23:16:56,DELIVERED,WEST
O01415,C0281,2025-09-24 06:29:28,DELIVERED,WEST
O01416,C0508,2025-11-06 09:09:42,DELIVERED,NORTH
O01417,C0739,2025-09-24 09:52:55,PLACED,WEST
O01418,C0546,2026-05-06 15:23:05,SHIPPED,WEST
O01419,C0200,2026-02-05 23:22:07,PLACED,CENTRAL
O01420,NULL,2026-04-02 18:57:21,SHIPPED,WEST
O01421,C0077,2025-04-16 04:02:33,SHIPPED,EAST
O01422,C0319,2025-12-03 09:44:58,DELIVERED,NORTH
O01423,C0029,2026-04-27 04:48:20,DELIVERED,NORTH
O01424,C0607,2026-04-07 19:55:31,DELIVERED,SOUTH
O01425,C0111,2026-04-01 23:01:35,SHIPPED,EAST
O01426,C0056,2026-03-31 04:21:50,SHIPPED,SOUTH
O01427,NULL,2026-02-23 13:01:05,DELIVERED,WEST
O01428,C0783,2026-03-11 13:51:28,DELIVERED,CENTRAL
O01429,C0128,2025-01-30 10:28:56,RETURNED,NORTH
O01430,C0387,2025-10-19 15:58:33,CANCELLED,NORTH
O01431,C0131,2025-12-21 01:54:09,CANCELLED,WEST
O01432,C0057,2025-02-20 03:49:41,DELIVERED,WEST
O01433,C0068,2025-08-17 13:06:06,DELIVERED,CENTRAL
O01434,C0054,2025-10-03 01:38:49,DELIVERED,WEST
O01435,C0099,2026-06-20 11:20:34,DELIVERED,SOUTH
O01436,C0614,2026-05-07 10:08:50,DELIVERED,WEST
O01437,C0394,2026-04-08 03:22:16,DELIVERED,CENTRAL
O01438,C0635,2027-05-11 00:00:00,SHIPPED,NORTH
O01439,C0465,2026-06-21 02:35:48,SHIPPED,SOUTH
O01440,C0111,2026-01-19 22:34:06,PLACED,NORTH
O01441,C0608,2026-02-16 04:37:05,CANCELLED,SOUTH
O01442,C0653,2026-07-08 06:32:47,SHIPPED,WEST
O01443,C0493,2026-02-12 19:57:08,DELIVERED,SOUTH
O01444,C0249,2025-06-12 22:24:18,DELIVERED,NORTH
O01445,C0131,2026-03-28 00:56:44,DELIVERED,CENTRAL
O01446,C0668,2026-02-06 22:32:37,DELIVERED,CENTRAL
O01447,C0555,2026-05-09 08:17:13,PLACED,WEST
O01448,C0317,2026-05-02 03:43:09,SHIPPED,EAST
O01449,C0009,2025-12-01 02:15:56,DELIVERED,SOUTH
O01450,C0059,2026-06-03 01:09:09,DELIVERED,CENTRAL
O01451,C0056,2025-05-24 19:47:23,SHIPPED,SOUTH
O01452,C0656,2026-05-29 12:58:21,DELIVERED,EAST
O01453,C0194,2026-04-07 12:09:28,DELIVERED,WEST
O01454,C0615,2025-12-20 19:31:46,SHIPPED,CENTRAL
O01455,C0580,2025-03-18 17:09:53,DELIVERED,WEST
O01456,C0337,2025-01-05 01:07:05,PLACED,NORTH
O01457,C0508,12-09-2025 05:00:39,CANCELLED,SOUTH
O01458,C0710,2026-06-09 08:34:38,DELIVERED,SOUTH
O01459,C0245,09-07-2025 09:45:31,DELIVERED,EAST
O01460,C0758,2026-04-22 23:52:33,SHIPPED,SOUTH
O01461,C0007,2025-11-22 19:24:06,PLACED,EAST
O01462,C0031,2026-05-22 10:06:01,PLACED,EAST
O01463,C0451,2025-01-11 23:56:34,DELIVERED,EAST
O01464,C0045,2024-07-24 01:22:45,SHIPPED,EAST
O01465,C0179,2026-02-07 00:42:56,CANCELLED,SOUTH
O01466,C0348,2026-06-19 16:43:17,SHIPPED,SOUTH
O01467,C0023,2025-10-26 18:19:15,DELIVERED,NORTH
O01468,C0022,2026-04-07 19:16:18,DELIVERED,WEST
O01469,C0671,2025-12-20 02:18:22,SHIPPED,SOUTH
O01470,C0313,2025-09-17 08:15:10,SHIPPED,EAST
O01471,C0677,2026-04-28 15:17:50,RETURNED,CENTRAL
O01472,C0445,2026-05-14 06:20:09,DELIVERED,NORTH
O01473,C0148,2026-05-17 15:09:05,CANCELLED,SOUTH
O01474,C0197,2026-01-23 19:46:10,DELIVERED,EAST
O01475,C0326,2026-05-13 20:12:11,DELIVERED,SOUTH
O01476,C0048,05-07-2026 02:06:38,DELIVERED,SOUTH
O01477,C0549,2025-12-30 11:57:49,DELIVERED,EAST
O01478,C0254,2025-07-04 08:49:09,DELIVERED,EAST
O01479,C0130,2026-04-08 09:24:53,RETURNED,WEST
O01480,NULL,2026-04-25 10:54:49,PLACED,WEST
O01481,NULL,2025-07-18 09:19:16,SHIPPED,WEST
O01482,C0770,2026-06-15 01:00:19,DELIVERED,EAST
O01483,C0511,2026-06-17 00:51:17,DELIVERED,EAST
O01484,C0730,2026-05-05 14:24:04,DELIVERED,WEST
O01485,C0733,2025-07-20 07:35:30,DELIVERED,CENTRAL
O01486,C0411,2026-04-15 15:09:01,CANCELLED,CENTRAL
O01487,C0666,2026-05-12 13:17:40,SHIPPED,SOUTH
O01488,C0463,2026-05-09 12:18:40,DELIVERED,EAST
O01489,C0436,2025-07-18 21:20:09,DELIVERED,EAST
O01490,C0261,2026-04-15 19:30:58,PLACED,NORTH
O01491,C0303,2026-04-09 15:05:23,DELIVERED,SOUTH
O01492,C0598,2024-08-01 22:57:34,DELIVERED,CENTRAL
O01493,C0345,2025-06-06 23:07:24,DELIVERED,WEST
O01494,C0419,2026-06-22 16:21:53,DELIVERED,EAST
O01495,C0280,2026-01-26 11:57:19,PLACED,WEST
O01496,C0240,2026-03-11 13:54:05,DELIVERED,EAST
O01497,C0085,2025-05-13 18:12:36,DELIVERED,CENTRAL
O01498,C0560,2025-11-12 22:35:15,PLACED,EAST
O01499,C0234,2025-07-15 10:28:43,PLACED,EAST
O01500,C0040,29-08-2025 02:39:48,SHIPPED,SOUTH
O01501,C0692,2026-06-06 23:11:16,SHIPPED,EAST
O01502,,2026-06-27 00:31:58,DELIVERED,SOUTH
O01503,C0771,2026-06-09 06:39:45,DELIVERED,EAST
O01504,,2026-06-15 03:15:31,SHIPPED,EAST
O01505,C0414,2026-06-13 18:58:17,DELIVERED,NORTH
O01506,C0484,2025-11-21 01:08:26,DELIVERED,SOUTH
O01507,C0408,27-06-2025 18:22:14,SHIPPED,SOUTH
O01508,C0486,2026-06-10 16:36:52,DELIVERED,CENTRAL
O01509,NULL,2025-09-25 01:54:56,DELIVERED,WEST
O01510,C0349,2026-05-04 02:21:48,PLACED,SOUTH
O01511,C0440,2026-06-29 09:16:03,RETURNED,WEST
O01512,C0215,2026-01-03 08:48:05,DELIVERED,CENTRAL
O01513,C0031,2026-03-13 12:27:31,PLACED,SOUTH
O01514,C0313,2026-04-24 01:40:59,PLACED,EAST
O01515,C0348,2025-10-07 03:27:00,DELIVERED,WEST
O01516,C0782,2026-04-18 09:28:57,DELIVERED,EAST
O01517,C0334,2025-10-27 21:38:09,PLACED,NORTH
O01518,C0143,2024-10-28 09:00:44,RETURNED,EAST
O01519,C0582,2026-06-06 21:39:36,RETURNED,SOUTH
O01520,C0401,2026-03-06 08:54:23,DELIVERED,SOUTH
O01521,C0487,2025-09-25 04:34:58,SHIPPED,WEST
O01522,NULL,2026-05-26 23:13:59,SHIPPED,SOUTH
O01523,C0107,2026-06-13 12:35:50,DELIVERED,NORTH
O01524,C0706,2026-06-08 03:52:46,DELIVERED,SOUTH
O01525,C0204,2025-10-05 23:42:12,CANCELLED,WEST
O01526,C0291,2025-10-12 23:03:19,SHIPPED,CENTRAL
O01527,C0072,2026-01-08 03:32:43,PLACED,CENTRAL
O01528,NULL,2024-11-11 11:03:48,SHIPPED,WEST
O01529,C0401,2026-03-24 11:50:17,RETURNED,SOUTH
O01530,C0550,2026-04-14 05:56:48,DELIVERED,NORTH
O01531,C0399,2026-06-02 20:05:30,CANCELLED,SOUTH
O01532,C0211,2026-04-04 07:08:46,DELIVERED,WEST
O01533,C0163,2026-07-05 05:29:23,DELIVERED,EAST
O01534,C0602,2026-03-01 19:50:38,DELIVERED,WEST
O01535,C0283,2025-10-03 08:00:20,PLACED,SOUTH
O01536,C0457,2024-08-19 16:29:16,DELIVERED,CENTRAL
O01537,C0253,2026-05-26 10:40:32,SHIPPED,CENTRAL
O01538,C0503,2025-06-23 10:50:05,DELIVERED,NORTH
O01539,C0755,2026-04-09 16:34:09,SHIPPED,WEST
O01540,C0356,2026-04-26 23:25:23,DELIVERED,EAST
O01541,C0401,2026-06-21 00:54:54,DELIVERED,SOUTH
O01542,C0426,2025-06-22 12:12:34,SHIPPED,CENTRAL
O01543,NULL,2026-04-27 19:14:45,DELIVERED,SOUTH
O01544,C0716,2025-10-16 15:45:24,PLACED,NORTH
O01545,C0246,2026-06-28 23:27:43,CANCELLED,EAST
O01546,C0644,2026-01-30 16:09:15,SHIPPED,NORTH
O01547,C0715,2026-05-24 03:49:21,DELIVERED,SOUTH
O01548,C0506,2026-06-03 20:41:42,RETURNED,CENTRAL
O01549,C0125,2026-03-30 04:49:55,PLACED,NORTH
O01550,C0517,2026-02-16 09:19:26,DELIVERED,WEST
O01551,C0462,2026-01-02 00:24:42,SHIPPED,CENTRAL
O01552,C0046,2026-03-12 23:25:35,PLACED,WEST
O01553,C0391,2025-03-24 22:14:38,DELIVERED,SOUTH
O01554,C0407,2025-05-13 08:10:14,PLACED,NORTH
O01555,C0727,2026-07-08 08:40:20,PLACED,WEST
O01556,C0497,2025-09-29 08:19:04,PLACED,CENTRAL
O01557,C0673,2025-11-27 02:20:24,DELIVERED,WEST
O01558,C0144,2026-01-20 16:07:09,DELIVERED,SOUTH
O01559,C0175,2026-06-29 15:20:52,PLACED,NORTH
O01560,C0182,2026-05-06 13:24:24,PLACED,WEST
O01561,C0173,2025-06-07 06:17:41,DELIVERED,NORTH
O01562,C0694,2025-06-28 05:47:29,SHIPPED,EAST
O01563,C0183,2026-05-11 00:53:00,DELIVERED,CENTRAL
O01564,C0222,2025-09-06 08:33:39,DELIVERED,CENTRAL
O01565,C0657,2025-06-24 20:12:20,DELIVERED,EAST
O01566,C0455,2026-05-04 02:08:11,DELIVERED,NORTH
O01567,C0791,2026-05-16 06:47:26,DELIVERED,SOUTH
O01568,C0384,2025-10-10 06:42:50,SHIPPED,NORTH
O01569,C0432,2024-12-24 16:55:01,RETURNED,EAST
O01570,C0197,2026-03-22 01:40:55,DELIVERED,SOUTH
O01571,C0099,2025-07-06 09:33:49,DELIVERED,NORTH
O01572,C0426,2026-01-13 01:41:39,PLACED,EAST
O01573,C0331,2025-09-27 05:25:19,DELIVERED,CENTRAL
O01574,C0405,2026-06-30 06:47:51,DELIVERED,SOUTH
O01575,C0219,2025-02-04 05:50:43,DELIVERED,SOUTH
O01576,C0016,2026-03-11 08:25:24,DELIVERED,NORTH
O01577,C0399,2024-12-13 06:16:54,DELIVERED,NORTH
O01578,C0674,2026-03-30 03:24:47,DELIVERED,EAST
O01579,C0045,2024-08-22 07:08:44,CANCELLED,WEST
O01580,C0309,2026-07-07 03:27:58,DELIVERED,NORTH
O01581,C0730,2026-06-06 02:47:13,DELIVERED,CENTRAL
O01582,C0176,2025-07-19 16:30:17,RETURNED,CENTRAL
O01583,C0333,2026-04-03 00:20:32,DELIVERED,SOUTH
O01584,C0341,2026-02-16 01:06:06,DELIVERED,EAST
O01585,C0683,2025-08-05 11:33:42,PLACED,NORTH
O01586,NULL,2026-06-07 05:25:06,DELIVERED,WEST
O01587,C0524,2026-02-24 13:29:58,DELIVERED,CENTRAL
O01588,C0602,2025-12-18 03:53:14,SHIPPED,CENTRAL
O01589,C0778,2025-04-26 08:34:28,SHIPPED,WEST
O01590,C0776,2025-04-03 04:01:17,DELIVERED,NORTH
O01591,C0141,2026-03-30 21:37:35,DELIVERED,SOUTH
O01592,C0156,2026-03-27 22:13:28,SHIPPED,NORTH
O01593,C0244,2026-06-22 14:47:49,DELIVERED,WEST
O01594,C0757,2026-05-13 10:39:07,SHIPPED,EAST
O01595,C0326,2026-05-30 22:48:21,DELIVERED,NORTH
O01596,C0534,2025-12-07 06:10:24,DELIVERED,EAST
O01597,C0769,2026-02-07 14:25:08,SHIPPED,EAST
O01598,C0351,2025-08-22 03:50:54,SHIPPED,NORTH
O01599,C0681,2025-11-05 10:40:42,DELIVERED,SOUTH
O01600,C0623,2026-05-09 20:24:53,DELIVERED,EAST
O01601,C0188,2025-09-06 14:12:16,DELIVERED,NORTH
O01602,C0504,2024-08-24 08:36:48,RETURNED,NORTH
O01603,C0650,2025-04-04 22:20:52,RETURNED,SOUTH
O01604,NULL,2024-11-12 21:33:07,DELIVERED,SOUTH
O01605,C0242,2026-07-02 06:23:05,PLACED,WEST
O01606,,2026-01-11 18:04:15,DELIVERED,SOUTH
O01607,C0435,2025-04-25 00:59:46,DELIVERED,EAST
O01608,C0293,2025-10-23 17:16:54,DELIVERED,SOUTH
O01609,C0279,2026-06-09 17:40:19,PLACED,EAST
O01610,C0408,2025-10-22 09:09:51,SHIPPED,WEST
O01611,C0433,2026-01-25 11:20:09,DELIVERED,WEST
O01612,C0779,2024-11-24 01:47:06,DELIVERED,WEST
O01613,C0021,2026-06-11 21:41:44,DELIVERED,NORTH
O01614,C0778,2025-09-10 04:43:18,DELIVERED,SOUTH
O01615,C0567,2025-08-27 11:16:21,SHIPPED,WEST
O01616,C0314,2025-09-27 07:46:29,SHIPPED,CENTRAL
O01617,C0621,2026-04-11 11:35:17,PLACED,SOUTH
O01618,C0733,2025-06-30 11:36:43,SHIPPED,SOUTH
O01619,C0005,2025-10-22 23:37:26,CANCELLED,EAST
O01620,C0504,2025-05-11 05:27:23,CANCELLED,WEST
O01621,C0761,2026-04-20 21:57:45,DELIVERED,EAST
O01622,C0657,2026-07-06 22:52:29,PLACED,NORTH
O01623,NULL,2025-09-19 21:40:36,RETURNED,SOUTH
O01624,C0199,2026-05-03 10:35:29,RETURNED,EAST
O01625,C0522,2026-01-03 19:06:45,DELIVERED,EAST
O01626,C0714,2024-08-14 19:41:31,DELIVERED,WEST
O01627,C0754,2026-06-07 23:31:59,SHIPPED,NORTH
O01628,C0371,2025-06-14 22:43:53,DELIVERED,SOUTH
O01629,C0268,2026-04-24 18:35:25,RETURNED,SOUTH
O01630,C0261,2025-12-19 02:04:23,DELIVERED,SOUTH
O01631,C0013,2026-02-02 08:00:30,DELIVERED,WEST
O01632,C0408,2026-07-04 10:05:40,DELIVERED,NORTH
O01633,C0531,2026-03-16 15:58:48,CANCELLED,SOUTH
O01634,C0438,2025-10-23 09:51:41,DELIVERED,CENTRAL
O01635,C0546,2026-03-16 07:41:48,DELIVERED,WEST
O01636,C0771,2026-06-18 04:25:04,CANCELLED,NORTH
O01637,C0652,2026-03-16 09:07:40,DELIVERED,EAST
O01638,C0147,2025-01-25 22:55:16,DELIVERED,WEST
O01639,C0716,2025-03-28 07:24:24,PLACED,SOUTH
O01640,C0504,2024-07-02 05:25:36,PLACED,WEST
O01641,C0538,2025-05-20 18:30:14,DELIVERED,WEST
O01642,C0175,2025-10-15 12:10:45,DELIVERED,SOUTH
O01643,C0203,2026-04-01 11:07:13,SHIPPED,NORTH
O01644,C0462,07-06-2026 05:40:54,DELIVERED,SOUTH
O01645,C0206,2025-03-28 19:30:19,DELIVERED,SOUTH
O01646,C0266,2026-04-26 09:06:38,DELIVERED,CENTRAL
O01647,C0112,2026-04-22 07:58:58,SHIPPED,EAST
O01648,C0088,2025-07-10 09:22:13,PLACED,NORTH
O01649,C0351,2025-03-10 01:01:35,DELIVERED,WEST
O01650,C0497,2026-03-12 13:59:11,DELIVERED,NORTH
O01651,C0063,2025-01-23 16:06:16,DELIVERED,NORTH
O01652,C0682,2026-05-26 02:23:33,DELIVERED,NORTH
O01653,C0100,2025-06-06 22:35:57,DELIVERED,NORTH
O01654,C0385,2026-02-28 08:27:09,DELIVERED,EAST
O01655,C0498,2025-11-23 13:40:47,DELIVERED,CENTRAL
O01656,C0440,2026-06-08 08:06:33,DELIVERED,EAST
O01657,C0323,2025-10-07 02:24:44,RETURNED,WEST
O01658,C0388,2025-10-18 10:18:22,PLACED,EAST
O01659,C0339,2026-02-25 10:51:37,PLACED,WEST
O01660,C0743,2025-06-01 20:35:40,PLACED,NORTH
O01661,C0544,2025-02-03 01:39:08,RETURNED,SOUTH
O01662,C0378,2025-06-17 00:21:48,DELIVERED,WEST
O01663,C0528,2026-04-23 05:18:34,DELIVERED,NORTH
O01664,C0654,2026-03-06 02:58:06,PLACED,EAST
O01665,C0047,2026-07-01 19:29:31,DELIVERED,WEST
O01666,C0240,2026-05-16 19:43:14,DELIVERED,CENTRAL
O01667,C0084,2025-04-12 13:24:56,DELIVERED,WEST
O01668,C0675,2026-04-10 12:09:27,DELIVERED,EAST
O01669,C0622,2025-04-05 12:29:52,DELIVERED,CENTRAL
O01670,C0586,2026-05-25 19:26:36,CANCELLED,CENTRAL
O01671,C0033,2025-12-30 15:45:15,DELIVERED,NORTH
O01672,C0309,2026-07-02 06:40:20,RETURNED,WEST
O01673,C0173,2026-03-20 15:23:13,RETURNED,WEST
O01674,C0679,2025-10-04 22:46:49,SHIPPED,SOUTH
O01675,C0175,2026-05-27 12:49:20,RETURNED,NORTH
O01676,C0109,2026-01-11 19:00:02,RETURNED,NORTH
O01677,C0165,2026-03-23 19:12:28,CANCELLED,EAST
O01678,C0226,2026-01-10 14:23:36,SHIPPED,WEST
O01679,C0687,2026-03-21 21:40:43,DELIVERED,CENTRAL
O01680,C0649,2026-05-19 17:21:08,DELIVERED,EAST
O01681,C0230,2026-06-25 22:06:44,DELIVERED,CENTRAL
O01682,C0067,2026-07-06 02:23:22,SHIPPED,WEST
O01683,C0670,2026-04-07 17:39:09,DELIVERED,WEST
O01684,C0239,2025-10-20 15:17:22,SHIPPED,EAST
O01685,C0090,2025-03-10 12:19:14,PLACED,CENTRAL
O01686,,2026-06-06 08:40:51,RETURNED,CENTRAL
O01687,,2025-10-01 11:37:00,CANCELLED,WEST
O01688,C0591,2026-01-24 09:08:42,PLACED,NORTH
O01689,C0605,2025-10-15 11:12:12,DELIVERED,WEST
O01690,C0328,2026-02-20 01:43:05,DELIVERED,SOUTH
O01691,,2026-07-01 10:37:57,DELIVERED,SOUTH
O01692,C0110,2026-01-09 01:09:25,PLACED,WEST
O01693,C0324,2026-01-15 04:42:32,DELIVERED,EAST
O01694,C0225,2026-06-13 01:23:20,DELIVERED,SOUTH
O01695,C0616,2025-02-06 02:49:30,PLACED,NORTH
O01696,C0614,2025-08-16 15:49:48,SHIPPED,NORTH
O01697,C0281,2026-07-03 04:51:00,DELIVERED,WEST
O01698,C0647,2026-05-15 19:55:31,SHIPPED,EAST
O01699,C0722,2026-05-15 13:47:41,PLACED,EAST
O01700,C0157,2026-04-05 00:53:21,DELIVERED,SOUTH
O01701,NULL,2025-07-10 19:54:24,CANCELLED,SOUTH
O01702,C0500,2026-03-20 03:54:50,SHIPPED,SOUTH
O01703,C0023,2026-04-12 16:43:59,SHIPPED,WEST
O01704,C0357,2025-12-19 23:31:47,DELIVERED,CENTRAL
